,buying__high,buying__low,buying__med,buying__vhigh,maint__high,maint__low,maint__med,maint__vhigh,doors__2,doors__3,doors__4,doors__5more,persons__2,persons__4,persons__more,lug_boot__big,lug_boot__med,lug_boot__small,safety__high,safety__low,safety__med,acceptance
1289,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,good
1290,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,unacc
1291,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,good
1292,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,vgood
1293,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,unacc
1294,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,good
1295,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,vgood
1296,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,unacc
1297,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,unacc
1298,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,unacc
1299,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,unacc
1300,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,unacc
1301,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,unacc
1302,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,unacc
1303,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,unacc
1304,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,unacc
1305,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,unacc
1306,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,unacc
1307,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,acc
1308,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,unacc
1309,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,unacc
1310,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,acc
1311,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,unacc
1312,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,acc
1313,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,acc
1314,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,unacc
1315,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,unacc
1316,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,unacc
1317,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,unacc
1318,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,unacc
1319,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,acc
1320,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,unacc
1321,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,acc
1322,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,acc
1323,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,unacc
1324,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,unacc
1325,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,unacc
1326,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,unacc
1327,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,unacc
1328,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,unacc
1329,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,unacc
1330,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,unacc
1331,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,unacc
1332,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,unacc
1333,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,unacc
1334,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,acc
1335,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,unacc
1336,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,unacc
1337,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,acc
1338,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,unacc
1339,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,acc
1340,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,acc
1341,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,unacc
1342,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,unacc
1343,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,acc
1344,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,unacc
1345,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,acc
1346,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,acc
1347,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,unacc
1348,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,acc
1349,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,acc
1350,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,unacc
1351,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,unacc
1352,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,unacc
1353,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,unacc
1354,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,unacc
1355,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,unacc
1356,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,unacc
1357,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,unacc
1358,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,unacc
1359,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,unacc
1360,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,unacc
1361,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,acc
1362,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,unacc
1363,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,acc
1364,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,acc
1365,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,unacc
1366,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,acc
1367,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,acc
1368,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,unacc
1369,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,unacc
1370,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,acc
1371,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,unacc
1372,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,acc
1373,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,acc
1374,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,unacc
1375,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,acc
1376,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,acc
1377,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,unacc
1378,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,unacc
1379,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,unacc
1380,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,unacc
1381,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,unacc
1382,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,unacc
1383,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,unacc
1384,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,unacc
1385,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,unacc
1386,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,unacc
1387,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,unacc
1388,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,acc
1389,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,unacc
1390,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,acc
1391,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,acc
1392,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,unacc
1393,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,acc
1394,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,acc
1395,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,unacc
1396,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,unacc
1397,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,acc
1398,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,unacc
1399,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,acc
1400,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,acc
1401,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,unacc
1402,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,acc
1403,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,acc
1404,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,unacc
1405,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,unacc
1406,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,unacc
1407,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,unacc
1408,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,unacc
1409,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,unacc
1410,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,unacc
1411,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,unacc
1412,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,unacc
1413,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,unacc
1414,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,acc
1415,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,acc
1416,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,unacc
1417,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,acc
1418,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,acc
1419,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,unacc
1420,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,acc
1421,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,vgood
1422,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,unacc
1423,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,unacc
1424,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,unacc
1425,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,unacc
1426,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,acc
1427,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,acc
1428,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,unacc
1429,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,acc
1430,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,vgood
1431,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,unacc
1432,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,unacc
1433,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,unacc
1434,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,unacc
1435,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,unacc
1436,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,unacc
1437,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,unacc
1438,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,unacc
1439,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,unacc
1440,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,unacc
1441,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,acc
1442,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,acc
1443,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,unacc
1444,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,acc
1445,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,acc
1446,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,unacc
1447,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,acc
1448,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,vgood
1449,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,unacc
1450,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,acc
1451,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,acc
1452,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,unacc
1453,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,acc
1454,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,vgood
1455,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,unacc
1456,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,acc
1457,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,vgood
1458,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,unacc
1459,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,unacc
1460,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,unacc
1461,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,unacc
1462,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,unacc
1463,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,unacc
1464,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,unacc
1465,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,unacc
1466,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,unacc
1467,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,unacc
1468,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,acc
1469,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,acc
1470,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,unacc
1471,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,acc
1472,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,vgood
1473,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,unacc
1474,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,acc
1475,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,vgood
1476,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,unacc
1477,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,acc
1478,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,acc
1479,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,unacc
1480,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,acc
1481,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,vgood
1482,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,unacc
1483,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,acc
1484,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,vgood
1485,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,unacc
1486,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,unacc
1487,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,unacc
1488,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,unacc
1489,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,unacc
1490,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,unacc
1491,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,unacc
1492,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,unacc
1493,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,unacc
1494,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,unacc
1495,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,acc
1496,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,acc
1497,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,unacc
1498,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,acc
1499,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,vgood
1500,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,unacc
1501,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,acc
1502,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,vgood
1503,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,unacc
1504,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,acc
1505,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,acc
1506,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,unacc
1507,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,acc
1508,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,vgood
1509,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,unacc
1510,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,acc
1511,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,vgood
1512,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,unacc
1513,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,unacc
1514,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,unacc
1515,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,unacc
1516,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,unacc
1517,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,unacc
1518,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,unacc
1519,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,unacc
1520,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,unacc
1521,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,unacc
1522,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,acc
1523,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,good
1524,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,unacc
1525,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,acc
1526,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,good
1527,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,unacc
1528,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,good
1529,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,vgood
1530,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,unacc
1531,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,unacc
1532,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,unacc
1533,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,unacc
1534,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,acc
1535,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,good
1536,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,unacc
1537,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,good
1538,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,vgood
1539,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,unacc
1540,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,unacc
1541,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,unacc
1542,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,unacc
1543,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,unacc
1544,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,unacc
1545,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,unacc
1546,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,unacc
1547,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,unacc
1548,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,unacc
1549,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,acc
1550,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,good
1551,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,unacc
1552,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,acc
1553,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,good
1554,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,unacc
1555,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,good
1556,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,vgood
1557,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,unacc
1558,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,acc
1559,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,good
1560,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,unacc
1561,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,good
1562,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,vgood
1563,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,unacc
1564,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,good
1565,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,vgood
1566,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,unacc
1567,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,unacc
1568,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,unacc
1569,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,unacc
1570,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,unacc
1571,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,unacc
1572,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,unacc
1573,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,unacc
